"","state","city","density","freq","reg","hireg","ld"
"9076","South Carolina","Trenton",59,1,"1",0,4.07753744390572
"9077","South Carolina","Turbeville",229,2,"1",0,5.43372200355424
"9078","South Carolina","Union",378,38,"1",0,5.93489419561959
"9079","South Carolina","Vance",122,1,"1",0,4.80402104473326
"9080","South Carolina","Varnville",202,5,"1",0,5.30826769740121
"9081","South Carolina","Wagener",273,10,"1",0,5.60947179518496
"9082","South Carolina","Walhalla",428,7,"1",0,6.0591231955818
"9083","South Carolina","Wallace",234.1,2,"1",0,5.45574837449687
"9084","South Carolina","Walterboro",300,55,"1",0,5.7037824746562
"9085","South Carolina","Ware Shoals",213,3,"1",0,5.36129216570943
"9086","South Carolina","Warrenville",646.7,34,"1",0,6.47188250845255
"9087","South Carolina","Waterloo",32,3,"1",0,3.46573590279973
"9088","South Carolina","Wedgefield",21.9,2,"1",0,3.08648663682246
"9089","South Carolina","Wellford",233,7,"1",0,5.4510384535657
"9090","South Carolina","West Columbia",781,49,"1",0,6.66057514983969
"9091","South Carolina","Westminster",282,9,"1",0,5.64190707093811
"9092","South Carolina","Whitmire",458,2,"1",0,6.12686918411419
"9093","South Carolina","Williamston",437,8,"1",0,6.07993319509559
"9094","South Carolina","Williston",127,5,"1",0,4.84418708645859
"9095","South Carolina","Windsor",75,7,"1",0,4.31748811353631
"9096","South Carolina","Winnsboro",387,9,"1",0,5.95842469302978
"9097","South Carolina","Woodruff",417,13,"1",0,6.0330862217988
"9098","South Carolina","Yemassee",82,11,"1",0,4.40671924726425
"9099","South Carolina","York",383,56,"1",0,5.94803498918065
"9100","South Dakota","Aberdeen",683,28,"1",0,6.52649485957079
"9101","South Dakota","Andover",119,1,"1",0,4.77912349311153
"9102","South Dakota","Avon",359,1,"1",0,5.88332238848828
"9103","South Dakota","Belle Fourche",242,2,"1",0,5.48893772615669
"9104","South Dakota","Beresford",422,1,"1",0,6.04500531403601
"9105","South Dakota","Blunt",279,1,"1",0,5.63121178182137
"9106","South Dakota","Bonesteel",300,1,"1",0,5.7037824746562
"9107","South Dakota","Box Elder",261,7,"1",0,5.56452040732269
"9108","South Dakota","Brandon",714,5,"1",0,6.57088296233958
"9109","South Dakota","Brookings",687,4,"1",0,6.53233429222235
"9110","South Dakota","Caputa",36,1,"1",0,3.58351893845611
"9111","South Dakota","Custer",325,2,"1",0,5.78382518232974
"9112","South Dakota","Deadwood",102,1,"1",0,4.62497281328427
"9113","South Dakota","Dell Rapids",698,2,"1",0,6.54821910276237
"9114","South Dakota","Doland",120,1,"1",0,4.78749174278205
"9115","South Dakota","Dupree",511,1,"1",0,6.2363695902037
"9116","South Dakota","Eagle Butte",443,6,"1",0,6.09356977004514
"9117","South Dakota","Fairfax",146,1,"1",0,4.98360662170834
"9118","South Dakota","Faith",134,1,"1",0,4.89783979995091
"9119","South Dakota","Frederick",198,1,"1",0,5.28826703069454
"9120","South Dakota","Garretson",310,1,"1",0,5.73657229747919
"9121","South Dakota","Geddes",112,1,"1",0,4.71849887129509
"9122","South Dakota","Gregory",281,1,"1",0,5.63835466933375
"9123","South Dakota","Harrisburg",838,2,"1",0,6.73101810048208
"9124","South Dakota","Hartford",471,1,"1",0,6.15485809401642
"9125","South Dakota","Herreid",115,1,"1",0,4.74493212836325
"9126","South Dakota","Hill City",309,1,"1",0,5.73334127689775
"9127","South Dakota","Hot Springs",377,1,"1",0,5.93224518744801
"9128","South Dakota","Huron",532,3,"1",0,6.27664348934164
"9129","South Dakota","Keystone",45,1,"1",0,3.80666248977032
"9130","South Dakota","Kimball",85,1,"1",0,4.44265125649032
"9131","South Dakota","Kyle",528.5,5,"1",0,6.27004280531029
"9132","South Dakota","Lake Andes",433,1,"1",0,6.07073772800249
"9133","South Dakota","Lake Norden",214,1,"1",0,5.36597601502185
"9134","South Dakota","Langford",402,1,"1",0,5.99645208861902
"9135","South Dakota","Lemmon",451,1,"1",0,6.11146733950268
"9136","South Dakota","Lennox",701,2,"1",0,6.55250788703459
"9137","South Dakota","Letcher",114,1,"1",0,4.7361984483945
"9138","South Dakota","Lower Brule",223.1,3,"1",0,5.40762010143849
"9139","South Dakota","Madison",612,2,"1",0,6.41673228251233
"9140","South Dakota","Martin",740,1,"1",0,6.60665018619822
"9141","South Dakota","Mission",816,5,"1",0,6.70441435496411
"9142","South Dakota","Mitchell",536,11,"1",0,6.2841341610708
"9143","South Dakota","Mobridge",703,1,"1",0,6.55535689181067
"9144","South Dakota","Mount Vernon",485,1,"1",0,6.18414889093748
"9145","South Dakota","New Effington",370,1,"1",0,5.91350300563827
"9146","South Dakota","Parmelee",620.1,2,"1",0,6.42988075535583
"9147","South Dakota","Pierre",414,5,"1",0,6.02586597382531
"9148","South Dakota","Pine Ridge",1409.4,6,"1",0,7.25091936089292
"9149","South Dakota","Porcupine",47.9,2,"1",0,3.86911550441687
"9150","South Dakota","Rapid City",527,80,"1",0,6.26720054854136
"9151","South Dakota","Redfield",461,1,"1",0,6.13339804299665
"9152","South Dakota","Roscoe",288,1,"1",0,5.66296048013595
"9153","South Dakota","Rosebud",113.1,2,"1",0,4.72827238312207
"9154","South Dakota","Roslyn",339,1,"1",0,5.82600010738045
"9155","South Dakota","Salem",394,1,"1",0,5.97635090929793
"9156","South Dakota","Scotland",370,1,"1",0,5.91350300563827
"9157","South Dakota","Sioux Falls",885,264,"1",0,6.78558764500793
"9158","South Dakota","Sisseton",582,2,"1",0,6.36647044773144
"9159","South Dakota","Spearfish",272,3,"1",0,5.605802066296
"9160","South Dakota","Sturgis",454,4,"1",0,6.11809719804135
"9161","South Dakota","Tea",1244,1,"1",0,7.12608727329912
"9162","South Dakota","Volga",810,1,"1",0,6.69703424766648
"9163","South Dakota","Wagner",324,3,"1",0,5.78074351579233
"9164","South Dakota","Watertown",477,6,"1",0,6.16751649088834
"9165","South Dakota","White River",435,1,"1",0,6.07534603108868
"9166","South Dakota","Winner",483,1,"1",0,6.18001665365257
"9167","South Dakota","Woonsocket",336,1,"1",0,5.8171111599632
"9168","South Dakota","Yankton",658,9,"1",0,6.48920493132532
"9169","Tennessee","Alamo",417,5,"2",0,6.0330862217988
"9170","Tennessee","Alcoa",266,24,"2",0,5.5834963087817
"9171","Tennessee","Altamont",19,3,"2",0,2.94443897916644
"9172","Tennessee","Andersonville",213.4,4,"2",0,5.36316833886765
"9173","Tennessee","Apison",177.3,2,"2",0,5.17784321308016
"9174","Tennessee","Arlington",195,8,"2",0,5.27299955856375
"9175","Tennessee","Ashland City",167,4,"2",0,5.11799381241676
"9176","Tennessee","Athens",338,33,"2",0,5.82304589548302
"9177","Tennessee","Atoka",288,2,"2",0,5.66296048013595
"9178","Tennessee","Bartlett",707,6,"2",0,6.56103066589657
"9179","Tennessee","Baxter",176,5,"2",0,5.17048399503815
"9180","Tennessee","Bean Station",200,3,"2",0,5.29831736654804
"9181","Tennessee","Beech Bluff",21.9,1,"2",0,3.08648663682246
"9182","Tennessee","Bell Buckle",345,2,"2",0,5.84354441703136
"9183","Tennessee","Benton",164,1,"2",0,5.0998664278242
"9184","Tennessee","Bethpage",130.3,3,"2",0,4.8698394841308
"9185","Tennessee","Big Rock",73.7,1,"2",0,4.30000279919529
"9186","Tennessee","Big Sandy",287,1,"2",0,5.65948221575962
"9187","Tennessee","Blountville",162.1,19,"2",0,5.08821342874163
"9188","Tennessee","Bluff City",372,2,"2",0,5.91889385427315
"9189","Tennessee","Bolivar",238,16,"2",0,5.47227067367148
"9190","Tennessee","Bradford",219,3,"2",0,5.3890717298165
"9191","Tennessee","Brentwood",399,4,"2",0,5.98896141688986
"9192","Tennessee","Brighton",395,2,"2",0,5.97888576490112
"9193","Tennessee","Bristol",318,17,"2",0,5.76205138278018
"9194","Tennessee","Brownsville",379,41,"2",0,5.93753620508243
"9195","Tennessee","Buffalo Valley",14.8,1,"2",0,2.69462718077007
"9196","Tennessee","Bulls Gap",213,3,"2",0,5.36129216570943
"9197","Tennessee","Burns",154,1,"2",0,5.03695260241363
"9198","Tennessee","Calhoun",174,1,"2",0,5.15905529921453
"9199","Tennessee","Camden",238,4,"2",0,5.47227067367148
"9200","Tennessee","Carthage",301,1,"2",0,5.70711026474888
"9201","Tennessee","Caryville",162,2,"2",0,5.08759633523238
"9202","Tennessee","Cedar Hill",175,3,"2",0,5.16478597392351
"9203","Tennessee","Celina",306,2,"2",0,5.72358510195238
"9204","Tennessee","Centerville",127,5,"2",0,4.84418708645859
"9205","Tennessee","Charleston",253,1,"2",0,5.53338948872752
"9206","Tennessee","Charlotte",144,2,"2",0,4.969813299576
"9207","Tennessee","Chattanooga",483,659,"2",0,6.18001665365257
"9208","Tennessee","Chesterfield",114.5,1,"2",0,4.74057482299429
"9209","Tennessee","Christiana",142.2,2,"2",0,4.95723451736914
"9210","Tennessee","Church Hill",275,6,"2",0,5.61677109766657
"9211","Tennessee","Clarkrange",26.8,1,"2",0,3.28840188751681
"9212","Tennessee","Clarksville",603,178,"2",0,6.40191719672719
"9213","Tennessee","Cleveland",633,40,"2",0,6.45047042214418
"9214","Tennessee","Clifton",186,2,"2",0,5.2257466737132
"9215","Tennessee","Clinton",340,11,"2",0,5.82894561761021
"9216","Tennessee","Collegedale",364,3,"2",0,5.89715386763674
"9217","Tennessee","Collierville",538,10,"2",0,6.28785856016178
"9218","Tennessee","Columbia",463,27,"2",0,6.13772705408623
"9219","Tennessee","Cookeville",365,15,"2",0,5.89989735358249
"9220","Tennessee","Copperhill",69,1,"2",0,4.23410650459726
"9221","Tennessee","Cordova",1607.4,33,"2",0,7.38237324577862
"9222","Tennessee","Corryton",189.6,2,"2",0,5.24491658982092
"9223","Tennessee","Cottage Grove",194,1,"2",0,5.26785815906333
"9224","Tennessee","Cottontown",43,2,"2",0,3.76120011569356
"9225","Tennessee","Counce",18.4,1,"2",0,2.91235066461494
"9226","Tennessee","Covington",296,7,"2",0,5.69035945432406
"9227","Tennessee","Cowan",309,1,"2",0,5.73334127689775
"9228","Tennessee","Crab Orchard",26,1,"2",0,3.25809653802148
"9229","Tennessee","Cross Plains",81,1,"2",0,4.39444915467244
"9230","Tennessee","Crossville",217,6,"2",0,5.37989735354046
"9231","Tennessee","Cumberland Furnace",30.1,3,"2",0,3.40452517175483
"9232","Tennessee","Dandridge",194,2,"2",0,5.26785815906333
"9233","Tennessee","Dayton",364,3,"2",0,5.89715386763674
"9234","Tennessee","Decatur",166,3,"2",0,5.11198778835654
"9235","Tennessee","Decaturville",202,1,"2",0,5.30826769740121
"9236","Tennessee","Decherd",191,1,"2",0,5.25227342804663
"9237","Tennessee","Delano",215.9,1,"2",0,5.37481533752076
"9238","Tennessee","Dickson",296,8,"2",0,5.69035945432406
"9239","Tennessee","Dresden",190,2,"2",0,5.24702407216049
"9240","Tennessee","Ducktown",68,1,"2",0,4.21950770517611
"9241","Tennessee","Dunlap",181,4,"2",0,5.19849703126583
"9242","Tennessee","Dyer",373,1,"2",0,5.92157841964382
"9243","Tennessee","Dyersburg",367,40,"2",0,5.90536184805457
"9244","Tennessee","Eads",44.4,1,"2",0,3.79323946943818
"9245","Tennessee","Eagleville",94,1,"2",0,4.54329478227
"9246","Tennessee","East Ridge",984,2,"2",0,6.89162589705225
"9247","Tennessee","Elizabethton",543,15,"2",0,6.29710931993394
"9248","Tennessee","Englewood",322,1,"2",0,5.77455154554441
"9249","Tennessee","Enville",49,1,"2",0,3.89182029811063
"9250","Tennessee","Erwin",549,2,"2",0,6.30809844150953
"9251","Tennessee","Estill Springs",176,2,"2",0,5.17048399503815
"9252","Tennessee","Etowah",457,2,"2",0,6.12468339089421
"9253","Tennessee","Fairview",197,3,"2",0,5.28320372873799
"9254","Tennessee","Fall Branch",162.6,2,"2",0,5.09129319711371
"9255","Tennessee","Fayetteville",280,3,"2",0,5.63478960316925
"9256","Tennessee","Five Points",67.9,1,"2",0,4.21803603456465
"9257","Tennessee","Franklin",727,24,"2",0,6.58892647753352
"9258","Tennessee","Friendship",199,3,"2",0,5.29330482472449
"9259","Tennessee","Gallatin",455,23,"2",0,6.12029741895095
"9260","Tennessee","Gatlinburg",155,1,"2",0,5.04342511691925
"9261","Tennessee","Germantown",756,5,"2",0,6.62804137617953
"9262","Tennessee","Gibson",245,2,"2",0,5.50125821054473
"9263","Tennessee","Gleason",236,1,"2",0,5.46383180502561
"9264","Tennessee","Goodlettsville",458,14,"2",0,6.12686918411419
"9265","Tennessee","Gordonsville",66,1,"2",0,4.18965474202643
"9266","Tennessee","Grand Junction",87,2,"2",0,4.46590811865458
"9267","Tennessee","Gray",265.9,1,"2",0,5.58312029824897
"9268","Tennessee","Greeneville",337,54,"2",0,5.82008293035236
"9269","Tennessee","Greenfield",231,1,"2",0,5.44241771052179
"9270","Tennessee","Hampton",338.8,3,"2",0,5.8254099627779
"9271","Tennessee","Harriman",224,14,"2",0,5.41164605185504
"9272","Tennessee","Harrison",595.8,8,"2",0,6.38990504027918
"9273","Tennessee","Harrogate",229,1,"2",0,5.43372200355424
"9274","Tennessee","Hartsville",350.9,1,"2",0,5.86050128258917
"9275","Tennessee","Helenwood",71.4,1,"2",0,4.26829786934554
"9276","Tennessee","Henderson",308,6,"2",0,5.73009978297357
"9277","Tennessee","Hendersonville",706,25,"2",0,6.55961523749324
"9278","Tennessee","Henry",126,1,"2",0,4.83628190695148
"9279","Tennessee","Hillsboro",80,2,"2",0,4.38202663467388
"9280","Tennessee","Hixson",192.3,12,"2",0,5.25905665259473
"9281","Tennessee","Hohenwald",269,5,"2",0,5.59471137960184
"9282","Tennessee","Holladay",34.4,1,"2",0,3.53805656437935
"9283","Tennessee","Humboldt",324,36,"2",0,5.78074351579233
"9284","Tennessee","Huntingdon",124,3,"2",0,4.82028156560504
"9285","Tennessee","Huntland",224,2,"2",0,5.41164605185504
"9286","Tennessee","Huntsville",120,1,"2",0,4.78749174278205
"9287","Tennessee","Jacksboro",293,1,"2",0,5.68017260901707
"9288","Tennessee","Jackson",441,342,"2",0,6.08904487544685
"9289","Tennessee","Jefferson City",492,3,"2",0,6.19847871649231
"9290","Tennessee","Jellico",615,1,"2",0,6.42162226780652
"9291","Tennessee","Johnson City",594,97,"2",0,6.38687931936265
"9292","Tennessee","Jonesborough",404,7,"2",0,6.00141487796115
"9293","Tennessee","Kingsport",385,61,"2",0,5.95324333428778
"9294","Tennessee","Kingston",317,2,"2",0,5.75890177387728
"9295","Tennessee","Knoxville",732,387,"2",0,6.59578051396131
"9296","Tennessee","La Vergne",551,28,"2",0,6.31173480915291
"9297","Tennessee","Lafayette",385,3,"2",0,5.95324333428778
"9298","Tennessee","Lakeland",207,1,"2",0,5.33271879326537
"9299","Tennessee","Lawrenceburg",328,8,"2",0,5.79301360838414
"9300","Tennessee","Lebanon",323,38,"2",0,5.77765232322266
"9301","Tennessee","Lenoir City",418,8,"2",0,6.03548143252476
"9302","Tennessee","Lewisburg",340,5,"2",0,5.82894561761021
"9303","Tennessee","Lexington",240,7,"2",0,5.48063892334199
"9304","Tennessee","Limestone",151.1,3,"2",0,5.01794186927869
"9305","Tennessee","Linden",355,1,"2",0,5.87211778947542
"9306","Tennessee","Livingston",238,1,"2",0,5.47227067367148
"9307","Tennessee","Lobelville",90,1,"2",0,4.49980967033027
"9308","Tennessee","Loudon",178,3,"2",0,5.18178355029209
"9309","Tennessee","Louisville",107,4,"2",0,4.67282883446191
"9310","Tennessee","Luttrell",106,2,"2",0,4.66343909411207
"9311","Tennessee","Lyles",186.9,2,"2",0,5.23057371446152
"9312","Tennessee","Lynchburg",60.9,1,"2",0,4.10923317471585
"9313","Tennessee","Madisonville",294,2,"2",0,5.68357976733868
"9314","Tennessee","Manchester",289,4,"2",0,5.66642668811243
"9315","Tennessee","Mansfield",24.3,1,"2",0,3.1904763503465
"9316","Tennessee","Martin",328,13,"2",0,5.79301360838414
"9317","Tennessee","Maryville",657,20,"2",0,6.48768401848461
"9318","Tennessee","Mason",287,2,"2",0,5.65948221575962
"9319","Tennessee","Maynardville",168,2,"2",0,5.12396397940326
"9320","Tennessee","McKenzie",328,2,"2",0,5.79301360838414
"9321","Tennessee","McMinnville",476,1,"2",0,6.16541785423142
"9322","Tennessee","Medina",415,2,"2",0,6.0282785202307
"9323","Tennessee","Medon",65,1,"2",0,4.17438726989564
"9324","Tennessee","Memphis",793,2384,"2",0,6.67582322163485
"9325","Tennessee","Milan",332,12,"2",0,5.80513496891649
"9326","Tennessee","Millersville",191,1,"2",0,5.25227342804663
"9327","Tennessee","Millington",128,19,"2",0,4.85203026391962
"9328","Tennessee","Monterey",365,1,"2",0,5.89989735358249
"9329","Tennessee","Mooresburg",98.2,1,"2",0,4.58700621536042
"9330","Tennessee","Morristown",420,14,"2",0,6.04025471127741
"9331","Tennessee","Moscow",167,2,"2",0,5.11799381241676
"9332","Tennessee","Mosheim",144,4,"2",0,4.969813299576
"9333","Tennessee","Mount Juliet",541,26,"2",0,6.29341927884648
"9334","Tennessee","Mount Pleasant",153,6,"2",0,5.03043792139244
"9335","Tennessee","Mountain City",275,2,"2",0,5.61677109766657
"9336","Tennessee","Munford",255,4,"2",0,5.54126354515843
"9337","Tennessee","Murfreesboro",902,167,"2",0,6.80461452006262
"9338","Tennessee","Nashville",541,1319,"2",0,6.29341927884648
"9339","Tennessee","New Johnsonville",143,2,"2",0,4.96284463025991
"9340","Tennessee","Newbern",283,3,"2",0,5.64544689764324
"9341","Tennessee","Newport",474,7,"2",0,6.16120732169508
"9342","Tennessee","Niota",121,1,"2",0,4.79579054559674
"9343","Tennessee","Nolensville",346,1,"2",0,5.84643877505772
"9344","Tennessee","Nunnelly",105,1,"2",0,4.65396035015752
"9345","Tennessee","Oak Ridge",131,30,"2",0,4.87519732320115
"9346","Tennessee","Oakdale",91,1,"2",0,4.51085950651685
"9347","Tennessee","Oliver Springs",221,3,"2",0,5.39816270151775
"9348","Tennessee","Oneida",152,3,"2",0,5.02388052084628
"9349","Tennessee","Ooltewah",26.6,15,"2",0,3.28091121578765
"9350","Tennessee","Orlinda",52,1,"2",0,3.95124371858143
"9351","Tennessee","Paris",301,9,"2",0,5.70711026474888
"9352","Tennessee","Parrottsville",150,2,"2",0,5.01063529409626
"9353","Tennessee","Petersburg",210,2,"2",0,5.34710753071747
"9354","Tennessee","Petros",226.2,1,"2",0,5.42141956368202
"9355","Tennessee","Pigeon Forge",180,3,"2",0,5.19295685089021
"9356","Tennessee","Pikeville",256,2,"2",0,5.54517744447956
"9357","Tennessee","Pleasant View",135,2,"2",0,4.90527477843843
"9358","Tennessee","Portland",343,8,"2",0,5.83773044716594
"9359","Tennessee","Powell",462.4,6,"2",0,6.13643031735817
"9360","Tennessee","Pulaski",410,4,"2",0,6.01615715969835
"9361","Tennessee","Puryear",272,1,"2",0,5.605802066296
"9362","Tennessee","Ramer",71,2,"2",0,4.26267987704132
"9363","Tennessee","Reagan",36.3,1,"2",0,3.5918177412708
"9364","Tennessee","Red Bank",692,3,"2",0,6.53958595561767
"9365","Tennessee","Riceville",169.4,1,"2",0,5.13226278221795
"9366","Tennessee","Rickman",321.2,1,"2",0,5.77206398207261
"9367","Tennessee","Ripley",240,5,"2",0,5.48063892334199
"9368","Tennessee","Roan Mountain",412,3,"2",0,6.02102334934953
"9369","Tennessee","Rockford",103,2,"2",0,4.63472898822964
"9370","Tennessee","Rockwood",260,4,"2",0,5.56068163101553
"9371","Tennessee","Rogersville",487,11,"2",0,6.18826412308259
"9372","Tennessee","Rossville",64,1,"2",0,4.15888308335967
"9373","Tennessee","Rutherford",183,2,"2",0,5.20948615284142
"9374","Tennessee","Rutledge",94,2,"2",0,4.54329478227
"9375","Tennessee","Saint Joseph",82,1,"2",0,4.40671924726425
"9376","Tennessee","Sale Creek",306,2,"2",0,5.72358510195238
"9377","Tennessee","Savannah",404,8,"2",0,6.00141487796115
"9378","Tennessee","Selmer",175,2,"2",0,5.16478597392351
"9379","Tennessee","Sevierville",269,11,"2",0,5.59471137960184
"9380","Tennessee","Sewanee",1029.7,1,"2",0,6.93702277666271
"9381","Tennessee","Seymour",166.1,3,"2",0,5.11259001661925
"9382","Tennessee","Sharon",280,1,"2",0,5.63478960316925
"9383","Tennessee","Shelbyville",450,10,"2",0,6.10924758276437
"9384","Tennessee","Signal Mountain",394,4,"2",0,5.97635090929793
"9385","Tennessee","Smyrna",645,26,"2",0,6.46925031679577
"9386","Tennessee","Sneedville",226,1,"2",0,5.42053499927229
"9387","Tennessee","Somerville",91,2,"2",0,4.51085950651685
"9388","Tennessee","South Fulton",259,1,"2",0,5.55682806169954
"9389","Tennessee","South Pittsburg",143,2,"2",0,4.96284463025991
"9390","Tennessee","Sparta",283,6,"2",0,5.64544689764324
"9391","Tennessee","Spring City",268,2,"2",0,5.59098698051086
"9392","Tennessee","Spring Hill",564,7,"2",0,6.33505425149806
"9393","Tennessee","Springfield",482,42,"2",0,6.1779441140506
"9394","Tennessee","Stanton",322,3,"2",0,5.77455154554441
"9395","Tennessee","Strawberry Plains",151.9,3,"2",0,5.02322240960173
"9396","Tennessee","Sunbright",59,3,"2",0,4.07753744390572
"9397","Tennessee","Surgoinsville",122,1,"2",0,4.80402104473326
"9398","Tennessee","Sweetwater",254,3,"2",0,5.53733426701854
"9399","Tennessee","Taft",108.7,1,"2",0,4.68859179412716
"9400","Tennessee","Telford",109,1,"2",0,4.69134788222914
"9401","Tennessee","Tellico Plains",186,1,"2",0,5.2257466737132
"9402","Tennessee","Toone",122,1,"2",0,4.80402104473326
"9403","Tennessee","Tracy City",116,2,"2",0,4.75359019110636
"9404","Tennessee","Trenton",193,7,"2",0,5.26269018890489
"9405","Tennessee","Tullahoma",315,9,"2",0,5.75257263882563
"9406","Tennessee","Tusculum",215,1,"2",0,5.37063802812766
"9407","Tennessee","Union City",326,9,"2",0,5.78689738136671
"9408","Tennessee","Vanleer",223,1,"2",0,5.40717177146012
"9409","Tennessee","Vonore",64,1,"2",0,4.15888308335967
"9410","Tennessee","Walland",134.8,1,"2",0,4.90379219847821
"9411","Tennessee","Wartburg",344,1,"2",0,5.8406416573734
"9412","Tennessee","Washburn",8.6,1,"2",0,2.15176220325946
"9413","Tennessee","Watauga",204,1,"2",0,5.31811999384422
"9414","Tennessee","Watertown",450,1,"2",0,6.10924758276437
"9415","Tennessee","Waverly",181,1,"2",0,5.19849703126583
"9416","Tennessee","Waynesboro",210,3,"2",0,5.34710753071747
"9417","Tennessee","White House",401,4,"2",0,5.99396142730657
"9418","Tennessee","White Pine",332,1,"2",0,5.80513496891649
"9419","Tennessee","Whiteville",661,1,"2",0,6.49375383985169
"9420","Tennessee","Whitwell",194,3,"2",0,5.26785815906333
"9421","Tennessee","Winchester",306,4,"2",0,5.72358510195238
"9422","Tennessee","Woodbury",549,3,"2",0,6.30809844150953
"9423","Texas","Abbott",237,1,"1",0,5.46806014113513
"9424","Texas","Abilene",441,134,"1",0,6.08904487544685
"9425","Texas","Addison",1363,2,"1",0,7.21744343169653
"9426","Texas","Agua Dulce",914,1,"1",0,6.81783057145415
"9427","Texas","Alamo",1014,2,"1",0,6.92165818415113
"9428","Texas","Aledo",631,2,"1",0,6.44730586254121
"9429","Texas","Alice",610,12,"1",0,6.41345895716736
"9430","Texas","Allen",1473,7,"1",0,7.29505641646263
"9431","Texas","Alpine",487,3,"1",0,6.18826412308259
"9432","Texas","Alton",913,1,"1",0,6.81673588059497
"9433","Texas","Alvarado",383,2,"1",0,5.94803498918065
"9434","Texas","Alvin",422,40,"1",0,6.04500531403601
"9435","Texas","Amarillo",761,315,"1",0,6.63463335786169
"9436","Texas","Ames",130,3,"1",0,4.86753445045558
"9437","Texas","Anahuac",431,1,"1",0,6.06610809010375
"9438","Texas","Anderson",175,1,"1",0,5.16478597392351
"9439","Texas","Andrews",748,5,"1",0,6.61740297797448
"9440","Texas","Angleton",649,1,"1",0,6.47543271670409
"9441","Texas","Anna",309,3,"1",0,5.73334127689775
"9442","Texas","Anson",323,1,"1",0,5.77765232322266
"9443","Texas","Anthony",342,1,"1",0,5.8348107370626
"9444","Texas","Aransas Pass",253,23,"1",0,5.53338948872752
"9445","Texas","Argyle",139,1,"1",0,4.93447393313069
"9446","Texas","Arlington",1597,146,"1",0,7.37588214821501
"9448","Texas","Arp",148,1,"1",0,4.99721227376411
"9449","Texas","Arthur City",38.8,1,"1",0,3.65842024662923
"9450","Texas","Atascocita",2095.5,1,"1",0,7.64754746736513
"9451","Texas","Athens",292,6,"1",0,5.67675380226828
"9452","Texas","Atlanta",169,1,"1",0,5.12989871492307
"9453","Texas","Aubrey",488,1,"1",0,6.19031540585315
"9454","Texas","Austin",1144,530,"1",0,7.04228617193974
"9455","Texas","Azle",548,8,"1",0,6.30627528694802
"9456","Texas","Bacliff",1534.9,4,"1",0,7.33622051131936
"9457","Texas","Baird",218,1,"1",0,5.38449506278909
"9458","Texas","Balch Springs",1085,6,"1",0,6.98933526597456
"9459","Texas","Bandera",291,1,"1",0,5.67332326717149
"9460","Texas","Bastrop",333,10,"1",0,5.80814248998044
"9461","Texas","Bay City",771,7,"1",0,6.64768837356333
"9462","Texas","Bayside",125,1,"1",0,4.8283137373023
"9463","Texas","Baytown",769,47,"1",0,6.64509096950564
"9464","Texas","Bayview",39,1,"1",0,3.66356164612965
"9465","Texas","Beaumont",559,132,"1",0,6.3261494731551
"9466","Texas","Beckville",261,1,"1",0,5.56452040732269
"9467","Texas","Bedford",1907,4,"1",0,7.55328660560042
"9468","Texas","Bedias",162,2,"1",0,5.08759633523238
"9469","Texas","Beeville",809,5,"1",0,6.69579891705849
"9470","Texas","Bellaire",2017,7,"1",0,7.60936653795421
"9471","Texas","Bellevue",159,1,"1",0,5.06890420222023
"9472","Texas","Bellmead",593,4,"1",0,6.38519439899773
"9473","Texas","Bellville",615,1,"1",0,6.42162226780652
"9474","Texas","Belton",419,19,"1",0,6.03787091992214
"9475","Texas","Ben Bolt",296.9,1,"1",0,5.69339538176971
"9476","Texas","Ben Wheeler",70.2,2,"1",0,4.25134831103177
"9477","Texas","Benbrook",805,2,"1",0,6.69084227741856
"9478","Texas","Bertram",433,1,"1",0,6.07073772800249
"9479","Texas","Big Sandy",328,2,"1",0,5.79301360838414
"9480","Texas","Big Spring",564,15,"1",0,6.33505425149806
"9481","Texas","Bishop",503,3,"1",0,6.22059017009974
"9482","Texas","Blanco",224,1,"1",0,5.41164605185504
"9483","Texas","Blanket",236,1,"1",0,5.46383180502561
"9484","Texas","Bloomburg",152,1,"1",0,5.02388052084628
"9485","Texas","Blum",178,1,"1",0,5.18178355029209
"9486","Texas","Boerne",553,4,"1",0,6.31535800152233
"9487","Texas","Bonham",400,2,"1",0,5.99146454710798
"9488","Texas","Borger",560,11,"1",0,6.32793678372919
"9489","Texas","Bowie",355,1,"1",0,5.87211778947542
"9490","Texas","Brady",233,1,"1",0,5.4510384535657
"9491","Texas","Brenham",510,5,"1",0,6.23441072571837
"9492","Texas","Bridge City",489,1,"1",0,6.19236248947487
"9493","Texas","Bridgeport",321,2,"1",0,5.77144112313002
"9494","Texas","Brookshire",581,1,"1",0,6.36475075685191
"9495","Texas","Brookston",13.3,1,"1",0,2.58776403522771
"9496","Texas","Brownfield",574,3,"1",0,6.35262939631957
"9497","Texas","Brownsboro",199,1,"1",0,5.29330482472449
"9498","Texas","Brownsville",534,35,"1",0,6.2803958389602
"9499","Texas","Brownwood",489,12,"1",0,6.19236248947487
"9500","Texas","Bryan",712,68,"1",0,6.56807791141198
"9501","Texas","Buda",1081,4,"1",0,6.98564181763921
"9502","Texas","Bulverde",124,3,"1",0,4.82028156560504
"9503","Texas","Buna",200.5,1,"1",0,5.30081424674662
"9504","Texas","Burleson",635,4,"1",0,6.45362499889269
"9505","Texas","Burnet",226,10,"1",0,5.42053499927229
